Date,Average_Cumulative_Return
2025-01-04 10:10:00+00:00,1.0242318213721602
2025-01-04 10:20:00+00:00,1.0250626598837258
2025-01-04 10:30:00+00:00,1.0256880403964215
2025-01-04 10:40:00+00:00,1.0264372844511191
2025-01-04 10:50:00+00:00,1.0257810635318085
2025-01-04 11:00:00+00:00,1.0262780701342293
2025-01-04 11:10:00+00:00,1.0260323083550467
2025-01-04 11:20:00+00:00,1.0263997418775601
2025-01-04 11:30:00+00:00,1.0261080644590488
2025-01-04 11:40:00+00:00,1.0265685717921256
2025-01-04 11:50:00+00:00,1.0254617829671162
2025-01-04 12:00:00+00:00,1.0257283453971682
2025-01-04 12:10:00+00:00,1.024133011609854
2025-01-04 12:20:00+00:00,1.0222223001331432
2025-01-04 12:30:00+00:00,1.0214741475481073
2025-01-04 12:40:00+00:00,1.02293646948765
2025-01-04 12:50:00+00:00,1.0214777414351093
2025-01-04 13:00:00+00:00,1.0216236461774677
2025-01-04 13:10:00+00:00,1.0209509423568544
2025-01-04 13:20:00+00:00,1.0217075821160773
2025-01-04 13:30:00+00:00,1.0228035052185047
2025-01-04 13:40:00+00:00,1.0208537155891897
2025-01-04 13:50:00+00:00,1.02100950488921
2025-01-04 14:00:00+00:00,1.02171582478775
2025-01-04 14:10:00+00:00,1.022721503359357
2025-01-04 14:20:00+00:00,1.0219320626753676
2025-01-04 14:30:00+00:00,1.0210963142538227
2025-01-04 14:40:00+00:00,1.0207908474955787
2025-01-04 14:50:00+00:00,1.0204625173002704
2025-01-04 15:00:00+00:00,1.0210258119155984
2025-01-04 15:10:00+00:00,1.0193591896378895
2025-01-04 15:20:00+00:00,1.020182238324275
2025-01-04 15:30:00+00:00,1.0238835767082382
2025-01-04 15:40:00+00:00,1.0239892772513772
2025-01-04 15:50:00+00:00,1.025423671525917
2025-01-04 16:00:00+00:00,1.0264202913544511
2025-01-04 16:10:00+00:00,1.0283217184149478
2025-01-04 16:20:00+00:00,1.0279684043071495
2025-01-04 16:30:00+00:00,1.027257016259806
2025-01-04 16:40:00+00:00,1.0271413334422606
2025-01-04 16:50:00+00:00,1.0272560222659093
2025-01-04 17:00:00+00:00,1.0278670255884352
2025-01-04 17:10:00+00:00,1.0292039706843101
2025-01-04 17:20:00+00:00,1.0288060907377272
2025-01-04 17:30:00+00:00,1.0294216411739963
